source,source_doi,source_coda_id,recording_id,date,time_in_recording_s,n_clicks,coda_duration_s,whale_photo_id,local_speaker_id,social_unit,clan,coda_type,location,latitude,longitude,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40
sharma2024_dswp,10.1038/s41467-024-47221-8,5944,sw061b003,02/03/2015,17476.7731,6,1.2329025,,3,A,EC1,6-NOISE,"Dominica, Eastern Caribbean",,,0.2975337,0.3126875,0.3153855,0.1301668,0.177129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5945,sw061b003,02/03/2015,17546.4646,5,0.8794833,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3124583,0.29865,0.1255584,0.1428166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5946,sw061b003,02/03/2015,17549.5889,6,0.902825,,2,A,EC1,6-NOISE,"Dominica, Eastern Caribbean",,,0.267375,0.1964917,0.1274333,0.1045,0.207025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5947,sw061b003,02/03/2015,17553.3366,5,0.84525,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2713917,0.2815917,0.1504083,0.1418583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5948,sw061b003,02/03/2015,17559.2847,5,0.8729584,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2923167,0.2540083,0.185625,0.1410084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5949,sw061b003,02/03/2015,17562.4562,5,0.8143,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2684666,0.2546167,0.167525,0.1236917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5950,sw061b003,02/03/2015,17550.9867,5,1.2329742,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4381652,0.4254758,0.1861806,0.1831526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5951,sw061b003,02/03/2015,17569.6722,5,1.1709423,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4105122,0.4127678,0.1751076,0.1725547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5952,sw061b003,02/03/2015,17573.35,5,1.1575256,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4001283,0.3937128,0.2018596,0.1618249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5953,sw061b003,02/03/2015,17576.4085,5,0.9922666,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.36505,0.2907083,0.1747667,0.1617416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5954,sw061b003,02/03/2015,17580.2819,5,1.0063666,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3771166,0.3105917,0.1554,0.1632583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5955,sw061b003,02/03/2015,17583.8344,5,0.88195,,2,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.4021667,0.236725,0.1319666,0.1110917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5956,sw061b003,02/03/2015,17587.7127,5,0.9578333,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3878667,0.2865083,0.1257667,0.1576916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5957,sw061b003,02/03/2015,17591.9103,5,0.9762917,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3841667,0.3020083,0.1455417,0.144575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5958,sw061b003,02/03/2015,17595.7224,5,1.0759,,2,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.5021,0.299075,0.1265833,0.1481417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5959,sw061b003,02/03/2015,17599.8483,5,1.009325,,2,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.45665,0.30465,0.1251064,0.1229186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5960,sw061b003,02/03/2015,17603.8492,5,1.05435,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.415075,0.3699583,0.1268334,0.1424833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5961,sw061b003,02/03/2015,17612.3049,5,1.2720333,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4677667,0.4247083,0.1835333,0.196025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5962,sw061b003,02/03/2015,17616.2023,5,1.1886417,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4830417,0.3554667,0.16915,0.1809833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5963,sw061b003,02/03/2015,17618.6685,5,0.9646059,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3188083,0.3293,0.166075,0.1504226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5964,sw061b003,02/03/2015,17622.1567,5,1.0339047,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3770802,0.346945,0.1656805,0.144199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5965,sw061b003,02/03/2015,17625.2822,5,0.9024039,,2,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.3568086,0.2629743,0.1581586,0.1244624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5966,sw061b003,02/03/2015,17629.3525,5,0.932188,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3188135,0.2849425,0.1729151,0.1555169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5967,sw061b003,02/03/2015,17634.0218,5,1.1115677,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3996896,0.3659479,0.1699275,0.1760027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5968,sw061b003,02/03/2015,17637.5587,6,0.9030085,,2,A,EC1,6-NOISE,"Dominica, Eastern Caribbean",,,0.2478479,0.2511929,0.1393348,0.1306714,0.1339615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5969,sw061b003,02/03/2015,17590.6033,5,1.050847,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3605081,0.3449392,0.1859468,0.1594529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5970,sw061b003,02/03/2015,17594.2991,5,1.0076852,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3301284,0.32747,0.1841892,0.1658976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5971,sw061b003,02/03/2015,17600.0671,5,1.0168134,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3311955,0.3209727,0.199284,0.1653612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5972,sw061b003,02/03/2015,17605.8989,5,1.0665214,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3397122,0.3569457,0.1780871,0.1917764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5973,sw061b003,02/03/2015,17648.0443,4,0.7866667,,2,A,EC1,4-NOISE,"Dominica, Eastern Caribbean",,,0.1476167,0.3133666,0.3256834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5974,sw061b003,02/03/2015,17655.2211,5,0.870025,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.289825,0.2914,0.153375,0.135425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5975,sw061b003,02/03/2015,17657.5262,10,0.2541916,,2,A,EC1,10i,"Dominica, Eastern Caribbean",,,0.0178583,0.018625,0.0214917,0.0254583,0.0285083,0.03005,0.0310667,0.034925,0.0462083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5988,sw061b003,02/03/2015,17686.6675,5,0.8110917,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2296667,0.2347667,0.1736666,0.1729917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5989,sw061b003,02/03/2015,17689.3732,5,0.7691667,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2402083,0.2466334,0.1656,0.116725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5990,sw061b003,02/03/2015,17692.78,5,0.6763333,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2111083,0.2373583,0.1322,0.0956667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5991,sw061b003,02/03/2015,17695.8827,5,0.8056666,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2482416,0.2407834,0.163075,0.1535666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5994,sw061b003,02/03/2015,17707.8372,6,0.4860833,,2,A,EC1,6i,"Dominica, Eastern Caribbean",,,0.0644583,0.0841917,0.12185,0.101275,0.1143083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5995,sw061b003,02/03/2015,17710.5942,5,0.8562,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2860834,0.2781166,0.172875,0.119125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5997,sw061b003,02/03/2015,17715.2644,5,0.6994667,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2008084,0.2182499,0.1494167,0.1309917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,5999,sw061b003,02/03/2015,17718.8071,5,0.6992917,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.18345,0.22215,0.1548917,0.1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6000,sw061b003,02/03/2015,17720.453,8,0.3211417,,2,A,EC1,8i,"Dominica, Eastern Caribbean",,,0.041825,0.04585,0.0416083,0.0432917,0.0439333,0.04545,0.0591834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6001,sw061b003,02/03/2015,17732.4138,5,0.4103917,,2,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.0960167,0.1151667,0.0985916,0.1006167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6002,sw061b003,02/03/2015,17734.5846,5,0.2994166,,2,A,EC1,5R1,"Dominica, Eastern Caribbean",,,0.0657083,0.0699,0.0766667,0.0871416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6004,sw061b003,02/03/2015,17739.1576,5,0.846975,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2599666,0.2786834,0.150075,0.15825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6005,sw061b003,02/03/2015,17749.5807,5,1.5519333,,2,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.7368333,0.388,0.206325,0.220775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6006,sw061b003,02/03/2015,17756.6203,5,0.9694666,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3225833,0.3039,0.1930417,0.1499416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6007,sw061b003,02/03/2015,17760.3426,4,0.5831417,,2,A,EC1,4D,"Dominica, Eastern Caribbean",,,0.273875,0.155175,0.1540917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6008,sw061b003,02/03/2015,17766.488,5,1.106725,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.412875,0.3541917,0.1803333,0.159325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6009,sw061b003,02/03/2015,17770.2423,5,0.9964279,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3477999,0.2967197,0.1783,0.1736083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6010,sw061b003,02/03/2015,17773.4178,4,0.4589666,,2,A,EC1,1+31,"Dominica, Eastern Caribbean",,,0.14125,0.1657,0.1520166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6011,sw061b003,02/03/2015,17780.1264,5,0.8898652,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2814456,0.2722417,0.1722784,0.1638995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6012,sw061b003,02/03/2015,17784.2851,5,0.7442284,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2498069,0.2064314,0.1699882,0.1180019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6013,sw061b003,02/03/2015,17792.4512,5,0.8394366,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2827816,0.25222,0.168466,0.135969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6014,sw061b003,02/03/2015,17796.2642,6,0.9333205,,2,A,EC1,6-NOISE,"Dominica, Eastern Caribbean",,,0.2446271,0.24282,0.1531352,0.1151964,0.1775418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6015,sw061b003,02/03/2015,17800.2574,5,0.7750512,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2234091,0.2466936,0.1652993,0.1396492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6016,sw061b003,02/03/2015,17804.011,4,1.2829468,,2,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.4614534,0.4389695,0.3825239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6017,sw061b003,02/03/2015,17754.0269,5,1.2107843,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4367177,0.4097626,0.1932268,0.1710772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6018,sw061b003,02/03/2015,17758.7903,5,0.8495883,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2520127,0.2525601,0.1695493,0.1754662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6019,sw061b003,02/03/2015,17772.0553,5,0.7307017,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.1943818,0.2270722,0.154461,0.1547867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6020,sw061b003,02/03/2015,17777.0006,5,0.8718249,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3012583,0.2678083,0.1690814,0.1336769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6021,sw061b003,02/03/2015,17781.6994,4,0.3980313,,3,A,EC1,4R1,"Dominica, Eastern Caribbean",,,0.1189161,0.1473687,0.1317465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6022,sw061b003,02/03/2015,17790.9482,4,1.2793416,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.4667259,0.4229259,0.3896898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6023,sw061b003,02/03/2015,17795.4201,5,1.2916612,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4638143,0.4401067,0.1847851,0.2029551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6024,sw061b003,02/03/2015,17792.6125,5,0.839199,,4,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2825503,0.2595946,0.1611422,0.1359119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6025,sw061b003,02/03/2015,17842.332,4,1.0446083,,2,A,EC1,4-NOISE,"Dominica, Eastern Caribbean",,,0.4277083,0.415025,0.201875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6026,sw061b003,02/03/2015,17845.1938,5,1.0411916,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.36495,0.354775,0.1666416,0.154825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6027,sw061b003,02/03/2015,17849.3173,5,0.9427584,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3483584,0.3091833,0.1426,0.1426167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6028,sw061b003,02/03/2015,17853.3243,5,0.9585582,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3383749,0.311175,0.17205,0.1369583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6029,sw061b003,02/03/2015,17857.508,5,0.9893417,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3489083,0.338025,0.1511667,0.1512417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6030,sw061b003,02/03/2015,17860.9902,5,1.0007,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.35695,0.3321333,0.153475,0.1581417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6031,sw061b003,02/03/2015,17864.1962,5,0.9936333,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3450166,0.309275,0.1837,0.1556417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6032,sw061b003,02/03/2015,17867.514,5,1.0004083,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3584417,0.3069916,0.1726584,0.1623166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6033,sw061b003,02/03/2015,17870.8271,5,0.998575,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3473834,0.3188666,0.175025,0.1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6034,sw061b003,02/03/2015,17874.3473,6,1.16165,,2,A,EC1,6-NOISE,"Dominica, Eastern Caribbean",,,0.3603417,0.3465583,0.1468333,0.1372917,0.170625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6035,sw061b003,02/03/2015,17878.8825,5,0.9816167,,2,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.329225,0.3252167,0.189875,0.1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6036,sw061b003,02/03/2015,17833.9579,4,1.3217204,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.4803995,0.437384,0.4039369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6037,sw061b003,02/03/2015,17838.795,4,1.2581925,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.4541416,0.4179919,0.386059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6038,sw061b003,02/03/2015,17848.888,4,0.9976645,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.36634,0.3359207,0.2954038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6039,sw061b003,02/03/2015,17852.8906,4,1.0307062,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.3751205,0.3442623,0.3113234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6040,sw061b003,02/03/2015,17856.9319,4,1.0468266,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.3884228,0.3428697,0.3155341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6041,sw061b003,02/03/2015,17860.8608,4,1.0381711,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.3734519,0.3475924,0.3171268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6042,sw061b003,02/03/2015,17863.9711,4,0.9850994,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.3646677,0.3138934,0.3065383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6043,sw061b003,02/03/2015,17867.3841,4,0.9679894,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.3382268,0.3229783,0.3067843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6044,sw061b003,02/03/2015,17870.9934,4,0.9693559,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.3525633,0.3224102,0.2943824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6045,sw061b003,02/03/2015,17875.6331,4,0.9437294,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.3152548,0.3150498,0.3134248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6046,sw061b003,02/03/2015,17879.1677,4,0.8389211,,3,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.2549744,0.304149,0.2797977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6047,sw061b003,02/03/2015,17884.7523,5,0.967975,,3,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.428075,0.3053,0.1179333,0.1166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6048,sw061b003,02/03/2015,17888.552,5,0.8933083,,3,A,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.3909333,0.2817167,0.1106917,0.1099666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6049,sw061b003,02/03/2015,17892.3628,5,0.982675,,3,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4190833,0.2853167,0.1419083,0.1363667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6050,sw061b003,02/03/2015,17896.1935,6,1.0093334,,3,A,EC1,6-NOISE,"Dominica, Eastern Caribbean",,,0.3875084,0.2280083,0.120625,0.1123167,0.160875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6051,sw061b003,02/03/2015,17880.1492,5,1.1536815,,4,A,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.412414,0.3617456,0.181469,0.1980529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6052,sw061b003,02/03/2015,17920.6427,4,1.3306083,,2,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.4836666,0.4397667,0.407175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,6053,sw061b003,02/03/2015,17925.0346,4,1.2399667,,2,A,EC1,4R2,"Dominica, Eastern Caribbean",,,0.453025,0.4109217,0.37602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
