source,source_doi,source_coda_id,recording_id,date,time_in_recording_s,n_clicks,coda_duration_s,whale_photo_id,local_speaker_id,social_unit,clan,coda_type,location,latitude,longitude,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0033,49,11/12/1981,,5,0.8195328,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2636631,0.234008,0.1777159,0.1441458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0034,49,11/12/1981,,5,0.7304052,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2341303,0.1980798,0.1514244,0.1467707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0036,49,11/12/1981,,9,1.1937783,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1586231,0.1531231,0.1430377,0.1403787,0.1521655,0.1537314,0.1442116,0.1485072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0037,49,11/12/1981,,5,0.4289383,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1591994,0.1118607,0.0796136,0.0782646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0038,49,11/12/1981,,5,0.8929425,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.292908,0.2717358,0.1746242,0.1536745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0039,49,11/12/1981,,9,1.1093109,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1552152,0.1306119,0.134952,0.140821,0.1357317,0.1396487,0.1321748,0.1401556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0040,49,11/12/1981,,9,1.1476317,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.140836,0.1369636,0.1378761,0.1381381,0.1359661,0.1380795,0.1405467,0.1792256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0041,49,11/12/1981,,5,1.1504395,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.4104732,0.3692272,0.2160656,0.1546735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0042,49,11/12/1981,,5,1.204256,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.4112957,0.4010637,0.2014262,0.1904704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0043,49,11/12/1981,,5,1.2594943,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.4388839,0.3765551,0.2339485,0.2101068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0044,49,11/12/1981,,5,1.2481635,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.4612642,0.4037039,0.1967051,0.1864903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0045,49,11/12/1981,,5,1.2342225,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.3685345,0.4204169,0.2399626,0.2053085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0046,49,11/12/1981,,5,0.6162376,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1186186,0.1233349,0.1694904,0.2047937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
